entity_id,entity_name,entity_type,state_ut,district,entity_status
SYN_USERAGENCY_008,Dibrugarh Panchayat Samiti,LOCAL_BODY,Assam,Dibrugarh,ACTIVE
SYN_USERAGENCY_009,Cuddalore Block Panchayat,LOCAL_BODY,Tamil Nadu,Cuddalore,ACTIVE
SYN_USERAGENCY_010,Sambalpur Municipal Corporation,LOCAL_BODY,Odisha,Sambalpur,ACTIVE
SYN_USERAGENCY_011,Bharatpur Nagar Panchayat,LOCAL_BODY,Rajasthan,Bharatpur,ACTIVE
SYN_USERAGENCY_012,Nicobars Panchayat Samiti,LOCAL_BODY,Andaman And Nicobar Islands,Nicobars,ACTIVE
SYN_USERAGENCY_013,Muzaffarpur Nagar Panchayat,LOCAL_BODY,Bihar,Muzaffarpur,ACTIVE
SYN_USERAGENCY_014,Patna Block Panchayat,LOCAL_BODY,Bihar,Patna,ACTIVE
SYN_USERAGENCY_015,Bardhaman Municipal Corporation,LOCAL_BODY,West Bengal,Bardhaman,ACTIVE
SYN_USERAGENCY_016,Thrissur Nagar Panchayat,LOCAL_BODY,Kerala,Thrissur,ACTIVE
SYN_USERAGENCY_017,Ahmedabad Panchayat Samiti,LOCAL_BODY,Gujarat,Ahmedabad,ACTIVE
SYN_USERAGENCY_018,South Tripura Municipal Corporation,LOCAL_BODY,Tripura,South Tripura,ACTIVE
SYN_USERAGENCY_019,Gaya Panchayat Samiti,LOCAL_BODY,Bihar,Gaya,ACTIVE
SYN_USERAGENCY_020,Dibrugarh Block Panchayat,LOCAL_BODY,Assam,Dibrugarh,ACTIVE
SYN_USERAGENCY_021,North 24 Parganas Nagar Panchayat,LOCAL_BODY,West Bengal,North 24 Parganas,ACTIVE
SYN_USERAGENCY_022,Khordha Municipal Corporation,LOCAL_BODY,Odisha,Khordha,ACTIVE
SYN_USERAGENCY_023,Thane Municipal Corporation,LOCAL_BODY,Maharashtra,Thane,ACTIVE
SYN_USERAGENCY_024,Hisar Block Panchayat,LOCAL_BODY,Haryana,Hisar,ACTIVE
SYN_USERAGENCY_025,Cuddalore Block Panchayat,LOCAL_BODY,Tamil Nadu,Cuddalore,ACTIVE
SYN_USERAGENCY_026,Karnal Municipal Corporation,LOCAL_BODY,Haryana,Karnal,ACTIVE
SYN_USERAGENCY_027,Ajmer Panchayat Samiti,LOCAL_BODY,Rajasthan,Ajmer,ACTIVE
SYN_USERAGENCY_028,Jodhpur Block Panchayat,LOCAL_BODY,Rajasthan,Jodhpur,ACTIVE
SYN_USERAGENCY_029,Aligarh Nagar Panchayat,LOCAL_BODY,Uttar Pradesh,Aligarh,ACTIVE
SYN_USERAGENCY_030,Guntur Municipal Corporation,LOCAL_BODY,Andhra Pradesh,Guntur,ACTIVE
SYN_USERAGENCY_031,Bilaspur Panchayat Samiti,LOCAL_BODY,Chhattisgarh,Bilaspur,ACTIVE
SYN_USERAGENCY_032,Gaya Panchayat Samiti,LOCAL_BODY,Bihar,Gaya,ACTIVE
SYN_USERAGENCY_033,Mysuru Block Panchayat,LOCAL_BODY,Karnataka,Mysuru,ACTIVE
SYN_USERAGENCY_034,Indore Block Panchayat,LOCAL_BODY,Madhya Pradesh,Indore,ACTIVE
SYN_USERAGENCY_035,Chennai Municipal Corporation,LOCAL_BODY,Tamil Nadu,Chennai,ACTIVE
SYN_VENDOR_001,"M/s Sai Krishna Enterprises, Ayodhya",SUPPLIER,Uttar Pradesh,Ayodhya,ACTIVE
SYN_VENDOR_002,"M/s Bhoomi Building Materials, Cuddalore",SUPPLIER,Tamil Nadu,Cuddalore,ACTIVE
SYN_VENDOR_003,"M/s Sri Balaji Suppliers, Cuddalore",SUPPLIER,Tamil Nadu,Cuddalore,ACTIVE
SYN_VENDOR_004,"M/s Yashoda Enterprises, Dibrugarh",SUPPLIER,Assam,Dibrugarh,UNDER_REVIEW
SYN_VENDOR_005,"M/s Chetak Cement Agencies, Ayodhya",SUPPLIER,Uttar Pradesh,Ayodhya,UNDER_REVIEW
SYN_VENDOR_006,"M/s Prakash Hardware & Steel, Kalaburagi",SUPPLIER,Karnataka,Kalaburagi,ACTIVE
SYN_VENDOR_007,"M/s Trimurti Traders, Ayodhya",SUPPLIER,Uttar Pradesh,Ayodhya,SUSPENDED
SYN_VENDOR_008,"M/s Kalyan Cement Agencies, Deoghar",SUPPLIER,Jharkhand,Deoghar,ACTIVE
SYN_VENDOR_009,"M/s Mahaveer Building Materials, Amritsar",SUPPLIER,Punjab,Amritsar,ACTIVE
SYN_VENDOR_010,"M/s Lakshmi Building Materials, Ayodhya",SUPPLIER,Uttar Pradesh,Ayodhya,ACTIVE
SYN_VENDOR_011,"M/s Jyoti Cement Agencies, Amritsar",SUPPLIER,Punjab,Amritsar,ACTIVE
SYN_VENDOR_012,"M/s Raghav Traders, Gaya",SUPPLIER,Bihar,Gaya,UNDER_REVIEW
SYN_VENDOR_013,"M/s Narayan Suppliers, Kalaburagi",SUPPLIER,Karnataka,Kalaburagi,ACTIVE
SYN_VENDOR_014,"M/s Konark Hardware & Steel, Gaya",SUPPLIER,Bihar,Gaya,ACTIVE
SYN_VENDOR_015,"M/s Trimurti Enterprises, Amritsar",SUPPLIER,Punjab,Amritsar,ACTIVE
SYN_VENDOR_016,"M/s Satyam Suppliers, Gaya",SUPPLIER,Bihar,Gaya,ACTIVE
SYN_VENDOR_017,"M/s Girija Traders, Firozpur",SUPPLIER,Punjab,Firozpur,ACTIVE
SYN_VENDOR_018,"M/s Ganesh Building Materials, Kalaburagi",SUPPLIER,Karnataka,Kalaburagi,ACTIVE
SYN_VENDOR_019,"M/s Shanti Cement Agencies, Haridwar",SUPPLIER,Uttarakhand,Haridwar,ACTIVE
SYN_VENDOR_020,"M/s Raghav Enterprises, Bhopal",SUPPLIER,Madhya Pradesh,Bhopal,ACTIVE
SYN_VENDOR_021,"M/s Narayan Cement Agencies, Jammu",SUPPLIER,Jammu And Kashmir,Jammu,ACTIVE
SYN_VENDOR_022,"M/s Lakshmi Suppliers, Anantapur",SUPPLIER,Andhra Pradesh,Anantapur,ACTIVE
SYN_VENDOR_023,"M/s Jyoti Building Materials, Ahmedabad",SUPPLIER,Gujarat,Ahmedabad,ACTIVE
SYN_VENDOR_024,"M/s Guru Kripa Cement Agencies, Bathinda",SUPPLIER,Punjab,Bathinda,ACTIVE
SYN_VENDOR_025,"M/s Amrit Enterprises, Alwar",SUPPLIER,Rajasthan,Alwar,ACTIVE
SYN_VENDOR_026,"M/s Venkateshwara Traders, Ayodhya",SUPPLIER,Uttar Pradesh,Ayodhya,ACTIVE
SYN_VENDOR_027,"M/s Navdurga Hardware & Steel, Dibrugarh",SUPPLIER,Assam,Dibrugarh,ACTIVE
SYN_VENDOR_028,"M/s Bhagyalakshmi Enterprises, Ayodhya",SUPPLIER,Uttar Pradesh,Ayodhya,UNDER_REVIEW
SYN_VENDOR_029,"M/s Vishwakarma Traders, Amritsar",SUPPLIER,Punjab,Amritsar,UNDER_REVIEW
SYN_VENDOR_030,"M/s Kalyan Enterprises, Ayodhya",SUPPLIER,Uttar Pradesh,Ayodhya,UNDER_REVIEW
SYN_VENDOR_031,"M/s Indus Traders, Bardhaman",SUPPLIER,West Bengal,Bardhaman,ACTIVE
SYN_VENDOR_032,"M/s Guru Kripa Hardware & Steel, Ayodhya",SUPPLIER,Uttar Pradesh,Ayodhya,ACTIVE
SYN_VENDOR_033,"M/s Amrit Building Materials, Cuddalore",SUPPLIER,Tamil Nadu,Cuddalore,ACTIVE
SYN_VENDOR_034,"M/s Yashoda Traders, Ayodhya",SUPPLIER,Uttar Pradesh,Ayodhya,ACTIVE
SYN_VENDOR_035,"M/s Samarth Suppliers, Gaya",SUPPLIER,Bihar,Gaya,ACTIVE
SYN_VENDOR_036,"M/s Prakash Building Materials, Ghaziabad",SUPPLIER,Uttar Pradesh,Ghaziabad,SUSPENDED
SYN_VENDOR_037,"M/s Mahaveer Cement Agencies, Ayodhya",SUPPLIER,Uttar Pradesh,Ayodhya,ACTIVE
SYN_VENDOR_038,"M/s Ganesh Enterprises, Ayodhya",SUPPLIER,Uttar Pradesh,Ayodhya,ACTIVE
SYN_VENDOR_039,"M/s Shanti Traders, Pali",SUPPLIER,Rajasthan,Pali,ACTIVE
SYN_VENDOR_040,"M/s Maruti Enterprises, North 24 Parganas",SUPPLIER,West Bengal,North 24 Parganas,ACTIVE
SYN_VENDOR_041,"M/s Sri Balaji Traders, Hyderabad",SUPPLIER,Telangana,Hyderabad,ACTIVE
SYN_VENDOR_042,"M/s Bhagyalakshmi Building Materials, North 24 Parganas",SUPPLIER,West Bengal,North 24 Parganas,SUSPENDED
SYN_VENDOR_043,"M/s Sai Krishna Cement Agencies, Ayodhya",SUPPLIER,Uttar Pradesh,Ayodhya,ACTIVE
SYN_VENDOR_044,"M/s Yashoda Cement Agencies, Amritsar",SUPPLIER,Punjab,Amritsar,ACTIVE
SYN_VENDOR_045,"M/s Trimurti Suppliers, Gwalior",SUPPLIER,Madhya Pradesh,Gwalior,ACTIVE
SYN_VENDOR_046,"M/s Bhoomi Hardware & Steel, Azamgarh",SUPPLIER,Uttar Pradesh,Azamgarh,ACTIVE
SYN_VENDOR_047,"M/s Chetak Enterprises, Deoghar",SUPPLIER,Jharkhand,Deoghar,ACTIVE
SYN_VENDOR_048,"M/s Jyoti Suppliers, Baramulla",SUPPLIER,Jammu And Kashmir,Baramulla,ACTIVE
SYN_VENDOR_049,"M/s Hariom Traders, Kanpur Nagar",SUPPLIER,Uttar Pradesh,Kanpur Nagar,ACTIVE
SYN_VENDOR_050,"M/s Kalyan Cement Agencies, Diu",SUPPLIER,The Dadra And Nagar Haveli And Daman And Diu,Diu,ACTIVE
SYN_VENDOR_051,"M/s Mahaveer Enterprises, Hingoli",SUPPLIER,Maharashtra,Hingoli,ACTIVE
SYN_VENDOR_052,"M/s Guru Kripa Building Materials, Hoshiarpur",SUPPLIER,Punjab,Hoshiarpur,ACTIVE
SYN_VENDOR_053,"M/s Indus Suppliers, Azamgarh",SUPPLIER,Uttar Pradesh,Azamgarh,ACTIVE
SYN_VENDOR_054,"M/s Yashoda Suppliers, Agra",SUPPLIER,Uttar Pradesh,Agra,ACTIVE
SYN_VENDOR_055,"M/s Chetak Cement Agencies, Moradabad",SUPPLIER,Uttar Pradesh,Moradabad,ACTIVE
SYN_VENDOR_056,"M/s Prakash Hardware & Steel, Lucknow",SUPPLIER,Uttar Pradesh,Lucknow,ACTIVE
SYN_VENDOR_057,"M/s Trimurti Traders, Mathura",SUPPLIER,Uttar Pradesh,Mathura,UNDER_REVIEW
SYN_VENDOR_058,"M/s Maruti Traders, Bardhaman",SUPPLIER,West Bengal,Bardhaman,ACTIVE
SYN_VENDOR_059,"M/s Sai Krishna Enterprises, Mangaluru",SUPPLIER,Karnataka,Mangaluru,ACTIVE
SYN_VENDOR_060,"M/s Maruti Suppliers, Bareilly",SUPPLIER,Uttar Pradesh,Bareilly,SUSPENDED
SYN_VENDOR_061,"M/s Sri Balaji Traders, Ayodhya",SUPPLIER,Uttar Pradesh,Ayodhya,UNDER_REVIEW
SYN_VENDOR_062,"M/s Bhoomi Hardware & Steel, Dibrugarh",SUPPLIER,Assam,Dibrugarh,UNDER_REVIEW
SYN_VENDOR_063,"M/s Konark Enterprises, Hooghly",SUPPLIER,West Bengal,Hooghly,ACTIVE
SYN_VENDOR_064,"M/s Navdurga Traders, Ayodhya",SUPPLIER,Uttar Pradesh,Ayodhya,ACTIVE
SYN_VENDOR_065,"M/s Om Sai Suppliers, Jamnagar",SUPPLIER,Gujarat,Jamnagar,ACTIVE
SYN_VENDOR_066,"M/s Annapurna Building Materials, Ayodhya",SUPPLIER,Uttar Pradesh,Ayodhya,UNDER_REVIEW
SYN_VENDOR_067,"M/s Sai Krishna Cement Agencies, Cuddalore",SUPPLIER,Tamil Nadu,Cuddalore,ACTIVE
SYN_VENDOR_068,"M/s Kalyan Enterprises, Kalaburagi",SUPPLIER,Karnataka,Kalaburagi,SUSPENDED
SYN_VENDOR_069,"M/s Indus Traders, Ayodhya",SUPPLIER,Uttar Pradesh,Ayodhya,ACTIVE
SYN_VENDOR_070,"M/s Kalyan Traders, Meerut",SUPPLIER,Uttar Pradesh,Meerut,UNDER_REVIEW
SYN_VENDOR_071,"M/s Mahaveer Enterprises, Aligarh",SUPPLIER,Uttar Pradesh,Aligarh,ACTIVE
SYN_VENDOR_072,"M/s Prakash Hardware & Steel, Cuttack",SUPPLIER,Odisha,Cuttack,ACTIVE
SYN_VENDOR_073,"M/s Samarth Traders, Bardhaman",SUPPLIER,West Bengal,Bardhaman,ACTIVE
SYN_VENDOR_074,"M/s Uday Suppliers, Aligarh",SUPPLIER,Uttar Pradesh,Aligarh,ACTIVE
SYN_VENDOR_075,"M/s Konark Cement Agencies, Amritsar",SUPPLIER,Punjab,Amritsar,ACTIVE
SYN_VENDOR_076,"M/s Girija Building Materials, Ganjam",SUPPLIER,Odisha,Ganjam,ACTIVE
SYN_VENDOR_077,"M/s Sri Balaji Hardware & Steel, Haridwar",SUPPLIER,Uttarakhand,Haridwar,ACTIVE
SYN_VENDOR_078,"M/s Ganesh Cement Agencies, Dimapur",SUPPLIER,Nagaland,Dimapur,ACTIVE
SYN_VENDOR_079,"M/s Vishwakarma Building Materials, Jammu",SUPPLIER,Jammu And Kashmir,Jammu,ACTIVE
SYN_VENDOR_080,"M/s Deepak Traders, Kanpur Nagar",SUPPLIER,Uttar Pradesh,Kanpur Nagar,ACTIVE
SYN_VENDOR_081,"M/s Hariom Enterprises, Bhagalpur",SUPPLIER,Bihar,Bhagalpur,ACTIVE
SYN_VENDOR_082,"M/s Sundaram Building Materials, Bharatpur",SUPPLIER,Rajasthan,Bharatpur,ACTIVE
SYN_VENDOR_083,"M/s Rajeshwari Hardware & Steel, Ayodhya",SUPPLIER,Uttar Pradesh,Ayodhya,ACTIVE
SYN_VENDOR_084,"M/s Bhagyalakshmi Suppliers, Azamgarh",SUPPLIER,Uttar Pradesh,Azamgarh,UNDER_REVIEW
SYN_VENDOR_085,"M/s Jai Bharat Cement Agencies, Bhagalpur",SUPPLIER,Bihar,Bhagalpur,ACTIVE
SYN_VENDOR_086,"M/s Maruti Hardware & Steel, Chittoor",SUPPLIER,Andhra Pradesh,Chittoor,ACTIVE
SYN_VENDOR_087,"M/s Sai Krishna Traders, North 24 Parganas",SUPPLIER,West Bengal,North 24 Parganas,ACTIVE
SYN_VENDOR_088,"M/s Girija Traders, Nagpur",SUPPLIER,Maharashtra,Nagpur,ACTIVE
SYN_VENDOR_089,"M/s Satyam Suppliers, Purba Medinipur",SUPPLIER,West Bengal,Purba Medinipur,ACTIVE
SYN_VENDOR_090,"M/s Girija Suppliers, Ayodhya",SUPPLIER,Uttar Pradesh,Ayodhya,ACTIVE
SYN_VENDOR_091,"M/s Konark Building Materials, Ayodhya",SUPPLIER,Uttar Pradesh,Ayodhya,ACTIVE
SYN_VENDOR_092,"M/s Maruti Enterprises, Kottayam",SUPPLIER,Kerala,Kottayam,UNDER_REVIEW
SYN_VENDOR_093,"M/s Satyam Cement Agencies, Bardhaman",SUPPLIER,West Bengal,Bardhaman,ACTIVE
SYN_VENDOR_094,"M/s Annapurna Traders, Thane",SUPPLIER,Maharashtra,Thane,ACTIVE
SYN_VENDOR_095,"M/s Sai Krishna Hardware & Steel, Bareilly",SUPPLIER,Uttar Pradesh,Bareilly,SUSPENDED
SYN_VENDOR_096,"M/s Navdurga Cement Agencies, Cuddalore",SUPPLIER,Tamil Nadu,Cuddalore,ACTIVE
SYN_VENDOR_097,"M/s Om Sai Enterprises, Pali",SUPPLIER,Rajasthan,Pali,ACTIVE
SYN_VENDOR_098,"M/s Deepak Suppliers, Ayodhya",SUPPLIER,Uttar Pradesh,Ayodhya,SUSPENDED
SYN_VENDOR_099,"M/s Rajeshwari Traders, Ayodhya",SUPPLIER,Uttar Pradesh,Ayodhya,ACTIVE
SYN_VENDOR_100,"M/s Uday Traders, Dibrugarh",SUPPLIER,Assam,Dibrugarh,ACTIVE
SYN_VENDOR_101,"M/s Konark Enterprises, Nashik",SUPPLIER,Maharashtra,Nashik,ACTIVE
SYN_VENDOR_102,"M/s Girija Hardware & Steel, Bhagalpur",SUPPLIER,Bihar,Bhagalpur,ACTIVE
SYN_VENDOR_103,"M/s Satyam Building Materials, Cuttack",SUPPLIER,Odisha,Cuttack,ACTIVE
SYN_VENDOR_104,"M/s Maruti Suppliers, North 24 Parganas",SUPPLIER,West Bengal,North 24 Parganas,ACTIVE
SYN_VENDOR_105,"M/s Sai Krishna Cement Agencies, Gorakhpur",SUPPLIER,Uttar Pradesh,Gorakhpur,ACTIVE
SYN_VENDOR_106,"M/s Annapurna Enterprises, Kottayam",SUPPLIER,Kerala,Kottayam,ACTIVE
SYN_VENDOR_107,"M/s Om Sai Hardware & Steel, Kalaburagi",SUPPLIER,Karnataka,Kalaburagi,ACTIVE
SYN_VENDOR_108,"M/s Sundaram Cement Agencies, Haridwar",SUPPLIER,Uttarakhand,Haridwar,ACTIVE
SYN_VENDOR_109,"M/s Rajeshwari Enterprises, Bhopal",SUPPLIER,Madhya Pradesh,Bhopal,ACTIVE
SYN_VENDOR_110,"M/s Navdurga Suppliers, Hingoli",SUPPLIER,Maharashtra,Hingoli,ACTIVE
SYN_VENDOR_111,"M/s Om Sai Building Materials, Kamrup Metropolitan",SUPPLIER,Assam,Kamrup Metropolitan,ACTIVE
SYN_VENDOR_112,"M/s Annapurna Hardware & Steel, Agra",SUPPLIER,Uttar Pradesh,Agra,ACTIVE
SYN_VENDOR_113,"M/s Sai Krishna Enterprises, Almora",SUPPLIER,Uttarakhand,Almora,ACTIVE
SYN_VENDOR_114,"M/s Jyoti Traders, Alwar",SUPPLIER,Rajasthan,Alwar,ACTIVE
SYN_VENDOR_115,"M/s Hariom Hardware & Steel, Jhansi",SUPPLIER,Uttar Pradesh,Jhansi,ACTIVE
SYN_VENDOR_116,"M/s Amrit Building Materials, Agra",SUPPLIER,Uttar Pradesh,Agra,ACTIVE
SYN_VENDOR_117,"M/s Venkateshwara Cement Agencies, Sambalpur",SUPPLIER,Odisha,Sambalpur,ACTIVE
SYN_VENDOR_118,"M/s Uday Suppliers, Ayodhya",SUPPLIER,Uttar Pradesh,Ayodhya,SUSPENDED
SYN_VENDOR_119,"M/s Samarth Traders, Ayodhya",SUPPLIER,Uttar Pradesh,Ayodhya,ACTIVE
SYN_VENDOR_120,"M/s Satyam Building Materials, Bardhaman",SUPPLIER,West Bengal,Bardhaman,ACTIVE
SYN_ZP_001,Ernakulam Technical Verification Cell,VERIFICATION_AGENCY,Kerala,Ernakulam,ACTIVE
SYN_ZP_002,Karnal Zilla Parishad,DISTRICT_AUTHORITY,Haryana,Karnal,ACTIVE
SYN_ZP_003,"Office of the District Collector, Ahmedabad",DISTRICT_AUTHORITY,Gujarat,Ahmedabad,ACTIVE
SYN_ZP_004,Jabalpur Zilla Parishad,DISTRICT_AUTHORITY,Madhya Pradesh,Jabalpur,ACTIVE
SYN_ZP_005,"Office of the District Collector, Kamrup Metropolitan",DISTRICT_AUTHORITY,Assam,Kamrup Metropolitan,ACTIVE
SYN_ZP_006,Sikar Zilla Parishad,DISTRICT_AUTHORITY,Rajasthan,Sikar,ACTIVE
SYN_ZP_007,"Office of the District Collector, Hyderabad",DISTRICT_AUTHORITY,Telangana,Hyderabad,ACTIVE
SYN_ZP_008,Bastar Zilla Parishad,DISTRICT_AUTHORITY,Chhattisgarh,Bastar,ACTIVE
SYN_ZP_009,Ayodhya Zilla Parishad,DISTRICT_AUTHORITY,Uttar Pradesh,Ayodhya,ACTIVE
SYN_ZP_010,"Office of the District Collector, Bharatpur",DISTRICT_AUTHORITY,Rajasthan,Bharatpur,ACTIVE
SYN_ZP_011,"Office of the District Collector, South Delhi",DISTRICT_AUTHORITY,Delhi,South Delhi,ACTIVE
SYN_ZP_012,"Office of the District Collector, East Singhbhum",DISTRICT_AUTHORITY,Jharkhand,East Singhbhum,ACTIVE
SYN_ZP_013,"Office of the District Collector, Mandi",DISTRICT_AUTHORITY,Himachal Pradesh,Mandi,ACTIVE
SYN_ZP_014,"Office of the District Collector, New Delhi",DISTRICT_AUTHORITY,Delhi,New Delhi,ACTIVE
SYN_ZP_015,Satara Zilla Parishad,DISTRICT_AUTHORITY,Maharashtra,Satara,ACTIVE
SYN_ZP_016,Alappuzha Technical Verification Cell,VERIFICATION_AGENCY,Kerala,Alappuzha,ACTIVE
SYN_ZP_017,"State Quality Monitoring Unit, Vellore",VERIFICATION_AGENCY,Tamil Nadu,Vellore,ACTIVE
SYN_ZP_018,"State Quality Monitoring Unit, Madurai",VERIFICATION_AGENCY,Tamil Nadu,Madurai,ACTIVE
SYN_ZP_019,Raipur Technical Verification Cell,VERIFICATION_AGENCY,Chhattisgarh,Raipur,ACTIVE
SYN_ZP_020,"State Quality Monitoring Unit, Anantapur",VERIFICATION_AGENCY,Andhra Pradesh,Anantapur,ACTIVE
SYN_ZP_021,"State Quality Monitoring Unit, North 24 Parganas",VERIFICATION_AGENCY,West Bengal,North 24 Parganas,ACTIVE
SYN_ZP_022,"State Quality Monitoring Unit, Howrah",VERIFICATION_AGENCY,West Bengal,Howrah,ACTIVE
SYN_ZP_023,Raigarh Technical Verification Cell,VERIFICATION_AGENCY,Chhattisgarh,Raigarh,ACTIVE
SYN_ZP_024,"State Quality Monitoring Unit, Kolhapur",VERIFICATION_AGENCY,Maharashtra,Kolhapur,ACTIVE
SYN_ZP_025,"Office of the District Collector, Jhansi",DISTRICT_AUTHORITY,Uttar Pradesh,Jhansi,ACTIVE
SYN_ZP_026,Una Zilla Parishad,DISTRICT_AUTHORITY,Himachal Pradesh,Una,ACTIVE
SYN_ZP_027,"Office of the District Collector, Bareilly",DISTRICT_AUTHORITY,Uttar Pradesh,Bareilly,ACTIVE
SYN_ZP_028,"Office of the District Collector, Ayodhya",DISTRICT_AUTHORITY,Uttar Pradesh,Ayodhya,ACTIVE
SYN_ZP_029,"Office of the District Collector, Thrissur",DISTRICT_AUTHORITY,Kerala,Thrissur,ACTIVE
SYN_ZP_030,Ujjain Zilla Parishad,DISTRICT_AUTHORITY,Madhya Pradesh,Ujjain,ACTIVE
SYN_ZP_031,"Office of the District Collector, Bastar",DISTRICT_AUTHORITY,Chhattisgarh,Bastar,ACTIVE
SYN_ZP_032,Chennai Zilla Parishad,DISTRICT_AUTHORITY,Tamil Nadu,Chennai,ACTIVE
SYN_ZP_033,Agra Zilla Parishad,DISTRICT_AUTHORITY,Uttar Pradesh,Agra,ACTIVE
SYN_ZP_034,Papum Pare Zilla Parishad,DISTRICT_AUTHORITY,Arunachal Pradesh,Papum Pare,ACTIVE
SYN_ZP_035,Coimbatore Zilla Parishad,DISTRICT_AUTHORITY,Tamil Nadu,Coimbatore,ACTIVE
SYN_ZP_036,Kangra Zilla Parishad,DISTRICT_AUTHORITY,Himachal Pradesh,Kangra,ACTIVE
SYN_ZP_037,"Office of the District Collector, Lucknow",DISTRICT_AUTHORITY,Uttar Pradesh,Lucknow,ACTIVE
SYN_ZP_038,Imphal West Technical Verification Cell,VERIFICATION_AGENCY,Manipur,Imphal West,ACTIVE
SYN_ZP_039,North Goa Zilla Parishad,DISTRICT_AUTHORITY,Goa,North Goa,ACTIVE
SYN_ZP_040,Kanpur Nagar Zilla Parishad,DISTRICT_AUTHORITY,Uttar Pradesh,Kanpur Nagar,ACTIVE
SYN_ZP_041,"Office of the District Collector, Sonipat",DISTRICT_AUTHORITY,Haryana,Sonipat,ACTIVE
SYN_ZP_042,"Office of the District Collector, Warangal",DISTRICT_AUTHORITY,Telangana,Warangal,ACTIVE
SYN_ZP_043,"Office of the District Collector, Sagar",DISTRICT_AUTHORITY,Madhya Pradesh,Sagar,ACTIVE
SYN_ZP_044,Kottayam Zilla Parishad,DISTRICT_AUTHORITY,Kerala,Kottayam,ACTIVE
SYN_ZP_045,Khammam Technical Verification Cell,VERIFICATION_AGENCY,Telangana,Khammam,ACTIVE
SYN_ZP_046,Bardhaman Zilla Parishad,DISTRICT_AUTHORITY,West Bengal,Bardhaman,ACTIVE
SYN_ZP_047,"Office of the District Collector, East Siang",DISTRICT_AUTHORITY,Arunachal Pradesh,East Siang,ACTIVE
SYN_ZP_048,Hooghly Technical Verification Cell,VERIFICATION_AGENCY,West Bengal,Hooghly,ACTIVE
SYN_ZP_049,"State Quality Monitoring Unit, Jamnagar",VERIFICATION_AGENCY,Gujarat,Jamnagar,ACTIVE
SYN_ZP_050,"State Quality Monitoring Unit, Alappuzha",VERIFICATION_AGENCY,Kerala,Alappuzha,ACTIVE
SYN_ZP_051,Nellore Technical Verification Cell,VERIFICATION_AGENCY,Andhra Pradesh,Nellore,ACTIVE
SYN_ZP_052,New Delhi Technical Verification Cell,VERIFICATION_AGENCY,Delhi,New Delhi,ACTIVE
SYN_ZP_053,Tirunelveli Technical Verification Cell,VERIFICATION_AGENCY,Tamil Nadu,Tirunelveli,ACTIVE
SYN_ZP_054,Bareilly Zilla Parishad,DISTRICT_AUTHORITY,Uttar Pradesh,Bareilly,ACTIVE
SYN_ZP_055,"Office of the District Collector, Gwalior",DISTRICT_AUTHORITY,Madhya Pradesh,Gwalior,ACTIVE
